,Year,State,Source,Gen MWh
15694,2000,FL,Petroleum,35743030
15695,2000,FL,Wood and Wood Derived Fuels,2059033
15728,2000,GA,Total,123877413
15729,2000,GA,Coal,80100450
15730,2000,GA,Hydroelectric Conventional,2480797
15731,2000,GA,Natural Gas,4251077
15732,2000,GA,Nuclear,32472935
15733,2000,GA,Other,1530
15734,2000,GA,Other Biomass,89340
15735,2000,GA,Petroleum,1620653
15736,2000,GA,Pumped Storage,-154828
15737,2000,GA,Wood and Wood Derived Fuels,3015459
15764,2000,HI,Total,10593403
15765,2000,HI,Coal,1578585
15766,2000,HI,Geothermal,262053
15767,2000,HI,Hydroelectric Conventional,103458
15768,2000,HI,Natural Gas,0
15769,2000,HI,Other Biomass,538349
15770,2000,HI,Other Gases,42173
15771,2000,HI,Petroleum,8051782
15772,2000,HI,Wind,17003
15793,2000,IA,Total,41542010
15794,2000,IA,Coal,35067093
15795,2000,IA,Hydroelectric Conventional,904010
15796,2000,IA,Natural Gas,433764
15797,2000,IA,Nuclear,4452884
15798,2000,IA,Other Biomass,88562
15799,2000,IA,Petroleum,101877
15800,2000,IA,Wind,493820
15826,2000,ID,Total,11910442
15827,2000,ID,Coal,70675
15828,2000,ID,Hydroelectric Conventional,10966695
15829,2000,ID,Natural Gas,299053
15830,2000,ID,Other,83813
15831,2000,ID,Petroleum,6948
15832,2000,ID,Wood and Wood Derived Fuels,483258
15848,2000,IL,Total,178496081
15849,2000,IL,Coal,82322832
15850,2000,IL,Hydroelectric Conventional,143828
15851,2000,IL,Natural Gas,4665563
15852,2000,IL,Nuclear,89438049
15853,2000,IL,Other Biomass,908391
15854,2000,IL,Other Gases,384398
15855,2000,IL,Petroleum,633020
15888,2000,IN,Total,127819516
15889,2000,IN,Coal,121477884
15890,2000,IN,Hydroelectric Conventional,588276
15891,2000,IN,Natural Gas,2054616
15892,2000,IN,Other Biomass,129882
15893,2000,IN,Other Gases,2599337
15894,2000,IN,Petroleum,969521
15920,2000,KS,Total,44815905
15921,2000,KS,Coal,32507051
15922,2000,KS,Hydroelectric Conventional,15332
15923,2000,KS,Natural Gas,2811316
15924,2000,KS,Nuclear,9060834
15925,2000,KS,Petroleum,421372
15938,2000,KY,Total,93006083
15939,2000,KY,Coal,90063054
15940,2000,KY,Hydroelectric Conventional,2324568
15941,2000,KY,Natural Gas,461365
15942,2000,KY,Other Gases,110
15943,2000,KY,Petroleum,144693
15944,2000,KY,Wood and Wood Derived Fuels,12293
15958,2000,LA,Total,92865635
15959,2000,LA,Coal,23488864
15960,2000,LA,Hydroelectric Conventional,532290
15961,2000,LA,Natural Gas,46129243
15962,2000,LA,Nuclear,15795739
15963,2000,LA,Other,452055
15964,2000,LA,Other Biomass,94883
15965,2000,LA,Other Gases,1598632
15966,2000,LA,Petroleum,2076360
15967,2000,LA,Wood and Wood Derived Fuels,2697569
15992,2000,MA,Total,38697881
15993,2000,MA,Coal,11154272
15994,2000,MA,Hydroelectric Conventional,1065159
15995,2000,MA,Natural Gas,10707072
15996,2000,MA,Nuclear,5512255
15997,2000,MA,Other Biomass,2074711
15998,2000,MA,Petroleum,8762669
15999,2000,MA,Pumped Storage,-700364
16000,2000,MA,Wind,0
16001,2000,MA,Wood and Wood Derived Fuels,122107
16032,2000,MD,Total,51145380
16033,2000,MD,Coal,29451065
16034,2000,MD,Hydroelectric Conventional,1732619
16035,2000,MD,Natural Gas,2852876
16036,2000,MD,Nuclear,13827243
16037,2000,MD,Other Biomass,638830
16038,2000,MD,Other Gases,74572
16039,2000,MD,Petroleum,2388595
16040,2000,MD,Wood and Wood Derived Fuels,179580
16069,2000,ME,Total,14047947
16070,2000,ME,Coal,649748
16071,2000,ME,Hydroelectric Conventional,3590815
16072,2000,ME,Natural Gas,3044440
16073,2000,ME,Other,143747
16074,2000,ME,Other Biomass,580870
16075,2000,ME,Petroleum,2797329
16076,2000,ME,Wood and Wood Derived Fuels,3240998
16105,2000,MI,Total,104209594
16106,2000,MI,Coal,68266999
16107,2000,MI,Hydroelectric Conventional,1427679
16108,2000,MI,Natural Gas,12607264
16109,2000,MI,Nuclear,18882432
16110,2000,MI,Other,61
16111,2000,MI,Other Biomass,1098785
16112,2000,MI,Petroleum,1189263
16113,2000,MI,Pumped Storage,-1053698
16114,2000,MI,Wind,0
16115,2000,MI,Wood and Wood Derived Fuels,1790809
16149,2000,MN,Total,51423339
16150,2000,MN,Coal,33748088
16151,2000,MN,Hydroelectric Conventional,931383
16152,2000,MN,Natural Gas,1265021
16153,2000,MN,Nuclear,12959976
16154,2000,MN,Other Biomass,797222
16155,2000,MN,Petroleum,474777
16156,2000,MN,Wind,724524
16157,2000,MN,Wood and Wood Derived Fuels,522348
16187,2000,MO,Total,76593939
16188,2000,MO,Coal,62903557
16189,2000,MO,Hydroelectric Conventional,599920
16190,2000,MO,Natural Gas,2955141
16191,2000,MO,Nuclear,9991845
16192,2000,MO,Other Biomass,82853
16193,2000,MO,Petroleum,252718
16194,2000,MO,Pumped Storage,-192095
16213,2000,MS,Total,37614563
16214,2000,MS,Coal,13877065
16215,2000,MS,Natural Gas,8381109
16216,2000,MS,Nuclear,10694555
16217,2000,MS,Other Biomass,218
16218,2000,MS,Petroleum,2981530
16219,2000,MS,Wood and Wood Derived Fuels,1680086
16235,2000,MT,Total,26451828
16236,2000,MT,Coal,16200839
16237,2000,MT,Hydroelectric Conventional,9623257
16238,2000,MT,Natural Gas,26607
16239,2000,MT,Other Gases,34311
16240,2000,MT,Petroleum,519891
16241,2000,MT,Wood and Wood Derived Fuels,46923
16260,2000,NC,Total,122274356
16261,2000,NC,Coal,75945463
16262,2000,NC,Hydroelectric Conventional,3137816
16263,2000,NC,Natural Gas,1130253
16264,2000,NC,Nuclear,39126881
16265,2000,NC,Other,226443
16266,2000,NC,Other Biomass,109376
16267,2000,NC,Petroleum,825831
16268,2000,NC,Pumped Storage,108102
16269,2000,NC,Wood and Wood Derived Fuels,1664191
16301,2000,ND,Total,31311196
16302,2000,ND,Coal,29069203
16303,2000,ND,Hydroelectric Conventional,2122561
16304,2000,ND,Natural Gas,2087
16305,2000,ND,Other Biomass,7975
16306,2000,ND,Other Gases,48413
16307,2000,ND,Petroleum,60957
16319,2000,NE,Total,29109863
16320,2000,NE,Coal,18457933
16321,2000,NE,Hydroelectric Conventional,1500724
16322,2000,NE,Natural Gas,451354
16323,2000,NE,Nuclear,8628679
16324,2000,NE,Other Biomass,16514
16325,2000,NE,Petroleum,54659
16326,2000,NE,Wind,0
16345,2000,NH,Total,15031499
16346,2000,NH,Coal,3965476
16347,2000,NH,Hydroelectric Conventional,1427214
16348,2000,NH,Natural Gas,138943
16349,2000,NH,Nuclear,7921880
16350,2000,NH,Other Biomass,244270
16351,2000,NH,Petroleum,471328
16352,2000,NH,Wood and Wood Derived Fuels,862388
16374,2000,NJ,Total,58085215
16375,2000,NJ,Coal,10090115
16376,2000,NJ,Hydroelectric Conventional,14036
16377,2000,NJ,Natural Gas,16509249
16378,2000,NJ,Nuclear,28578119
16379,2000,NJ,Other Biomass,1364314
16380,2000,NJ,Other Gases,584734
16381,2000,NJ,Petroleum,1085276
16382,2000,NJ,Pumped Storage,-140628
16410,2000,NM,Total,34022020
16411,2000,NM,Coal,29065954
16412,2000,NM,Hydroelectric Conventional,221152
16413,2000,NM,Natural Gas,4638339
16414,2000,NM,Other Biomass,8464
16415,2000,NM,Petroleum,88111
16432,2000,NV,Total,35484915
16433,2000,NV,Coal,18931521
16434,2000,NV,Geothermal,1370791
16435,2000,NV,Hydroelectric Conventional,2429468
16436,2000,NV,Natural Gas,12667189
16437,2000,NV,Other,21152
16438,2000,NV,Petroleum,64794
16452,2000,NY,Total,138079075
16453,2000,NY,Coal,25009581
16454,2000,NY,Hydroelectric Conventional,24909572
16455,2000,NY,Natural Gas,39728709
16456,2000,NY,Nuclear,31507988
16457,2000,NY,Other Biomass,2231612
16458,2000,NY,Other Gases,86201
16459,2000,NY,Petroleum,14945179
16460,2000,NY,Pumped Storage,-990437
16461,2000,NY,Wind,10345
16462,2000,NY,Wood and Wood Derived Fuels,640325
16501,2000,OH,Total,149060280
16502,2000,OH,Coal,129578544
16503,2000,OH,Hydroelectric Conventional,583048
16504,2000,OH,Natural Gas,825154
16505,2000,OH,Nuclear,16781378
16506,2000,OH,Other Biomass,26849
16507,2000,OH,Other Gases,290353
16508,2000,OH,Petroleum,354412
16509,2000,OH,Wood and Wood Derived Fuels,620542
16539,2000,OK,Total,55571957
16540,2000,OK,Coal,35658012
16541,2000,OK,Hydroelectric Conventional,2276933
16542,2000,OK,Natural Gas,17502576
16543,2000,OK,Other Biomass,2431
16544,2000,OK,Other Gases,60616
16545,2000,OK,Petroleum,52920
16546,2000,OK,Pumped Storage,-127287
16547,2000,OK,Wood and Wood Derived Fuels,145756
16566,2000,OR,Total,51789975
16567,2000,OR,Coal,3802760
16568,2000,OR,Hydroelectric Conventional,38115630
16569,2000,OR,Natural Gas,9100017
16570,2000,OR,Other Biomass,95300
16571,2000,OR,Petroleum,68212
16572,2000,OR,Wind,66699
16573,2000,OR,Wood and Wood Derived Fuels,541357
16597,2000,PA,Total,201687980
16598,2000,PA,Coal,116212561
16599,2000,PA,Hydroelectric Conventional,2290232
16600,2000,PA,Natural Gas,2699072
16601,2000,PA,Nuclear,73771347
16602,2000,PA,Other,48751
16603,2000,PA,Other Biomass,2028662
16604,2000,PA,Other Gases,597995
16605,2000,PA,Petroleum,3748155
16606,2000,PA,Pumped Storage,-410596
16607,2000,PA,Wind,9813
16608,2000,PA,Wood and Wood Derived Fuels,691988
16644,2000,RI,Total,5971545
16645,2000,RI,Hydroelectric Conventional,4867
16646,2000,RI,Natural Gas,5791814
16647,2000,RI,Other Biomass,115239
16648,2000,RI,Petroleum,59625
16665,2000,SC,Total,93346240
16666,2000,SC,Coal,39208376
16667,2000,SC,Hydroelectric Conventional,1533490
16668,2000,SC,Natural Gas,932902
16669,2000,SC,Nuclear,50887700
16670,2000,SC,Other Biomass,68681
16671,2000,SC,Other Gases,888
16672,2000,SC,Petroleum,445157
16673,2000,SC,Pumped Storage,-1082006
16674,2000,SC,Wood and Wood Derived Fuels,1351052
16700,2000,SD,Total,9697337
16701,2000,SD,Coal,3670576
16702,2000,SD,Hydroelectric Conventional,5715508
16703,2000,SD,Natural Gas,259039
16704,2000,SD,Petroleum,52214
16710,2000,TN,Total,95838584
16711,2000,TN,Coal,62219510
16712,2000,TN,Hydroelectric Conventional,6396209
16713,2000,TN,Natural Gas,648771
16714,2000,TN,Nuclear,25824858
16715,2000,TN,Other,105035
16716,2000,TN,Other Biomass,38805
16717,2000,TN,Other Gases,13833
16718,2000,TN,Petroleum,562170
16719,2000,TN,Pumped Storage,-731451
16720,2000,TN,Wind,0
16721,2000,TN,Wood and Wood Derived Fuels,760844
16749,2000,TX,Total,377742365
16750,2000,TX,Coal,140671964
16751,2000,TX,Hydroelectric Conventional,828963
16752,2000,TX,Natural Gas,188733295
16753,2000,TX,Nuclear,37555807
16754,2000,TX,Other,1568040
16755,2000,TX,Other Biomass,126174
16756,2000,TX,Other Gases,3798047
16757,2000,TX,Petroleum,2815642
16758,2000,TX,Solar Thermal and Photovoltaic,41
16759,2000,TX,Wind,492146
16760,2000,TX,Wood and Wood Derived Fuels,1152246
16857,2000,UT,Total,36609074
16858,2000,UT,Coal,34491424
16859,2000,UT,Geothermal,151843
16860,2000,UT,Hydroelectric Conventional,746125
16861,2000,UT,Natural Gas,890228
16862,2000,UT,Other Biomass,9110
16863,2000,UT,Other Gases,257857
16864,2000,UT,Petroleum,57971
16865,2000,UT,Pumped Storage,4516
16887,2000,VA,Total,77189370
16888,2000,VA,Coal,39761316
16889,2000,VA,Hydroelectric Conventional,711983
16890,2000,VA,Natural Gas,4653327
16891,2000,VA,Nuclear,28321091
16892,2000,VA,Other Biomass,466931
16893,2000,VA,Petroleum,2938544
16894,2000,VA,Pumped Storage,-1340991
16895,2000,VA,Solar Thermal and Photovoltaic,0
16896,2000,VA,Wood and Wood Derived Fuels,1677169
16930,2000,VT,Total,6303014
16931,2000,VT,Hydroelectric Conventional,1221090
16932,2000,VT,Natural Gas,90790
16933,2000,VT,Nuclear,4548065
16934,2000,VT,Other Gases,22417
16935,2000,VT,Petroleum,60880
16936,2000,VT,Wind,12249
16937,2000,VT,Wood and Wood Derived Fuels,347523
16953,2000,WA,Total,108236880
16954,2000,WA,Coal,9444564
16955,2000,WA,Hydroelectric Conventional,80262889
16956,2000,WA,Natural Gas,7700226
16957,2000,WA,Nuclear,8605232
16958,2000,WA,Other Biomass,250667
16959,2000,WA,Other Gases,247892
16960,2000,WA,Petroleum,484512
16961,2000,WA,Pumped Storage,0
16962,2000,WA,Wood and Wood Derived Fuels,1240898
16996,2000,WI,Total,59644417
16997,2000,WI,Coal,42302943
16998,2000,WI,Hydroelectric Conventional,1985634
16999,2000,WI,Natural Gas,2237475
17000,2000,WI,Nuclear,11512078
17001,2000,WI,Other Biomass,310032
17002,2000,WI,Petroleum,447437
17003,2000,WI,Pumped Storage,5200
17004,2000,WI,Wind,2728
17005,2000,WI,Wood and Wood Derived Fuels,840890
17039,2000,WV,Total,92865176
17040,2000,WV,Coal,91202309
17041,2000,WV,Hydroelectric Conventional,1150903
17042,2000,WV,Natural Gas,139519
17043,2000,WV,Other,196
17044,2000,WV,Other Biomass,14432
17045,2000,WV,Other Gases,95064
17046,2000,WV,Petroleum,262753
17067,2000,WY,Total,45494280
17068,2000,WY,Coal,43574108
17069,2000,WY,Hydroelectric Conventional,1011035
17070,2000,WY,Natural Gas,539136
17071,2000,WY,Other,76571
17072,2000,WY,Other Gases,9353
17073,2000,WY,Petroleum,38166
17074,2000,WY,Wind,245911
17089,2001,AK,Total,6743766
17090,2001,AK,Coal,564593
17091,2001,AK,Hydroelectric Conventional,1345665
17092,2001,AK,Natural Gas,3895569
17093,2001,AK,Petroleum,936989
17094,2001,AK,Wind,950
17110,2001,AL,Total,125345113
17111,2001,AL,Coal,72198114
17112,2001,AL,Hydroelectric Conventional,8356382
17113,2001,AL,Natural Gas,9612682
17114,2001,AL,Nuclear,30357063
17115,2001,AL,Other,7812
17116,2001,AL,Other Biomass,17107
17117,2001,AL,Other Gases,189147
17118,2001,AL,Petroleum,434549
17119,2001,AL,Wood and Wood Derived Fuels,4172257
17141,2001,AR,Total,47192035
17142,2001,AR,Coal,24764471
17143,2001,AR,Hydroelectric Conventional,2548250
17144,2001,AR,Natural Gas,2706900
17145,2001,AR,Nuclear,14780789
17146,2001,AR,Other,235
17147,2001,AR,Other Biomass,7303
17148,2001,AR,Petroleum,879393
17149,2001,AR,Wood and Wood Derived Fuels,1504694
17171,2001,AZ,Total,89911272
17172,2001,AZ,Coal,40061494
17173,2001,AZ,Hydroelectric Conventional,7623565
17174,2001,AZ,Natural Gas,12872200
17175,2001,AZ,Nuclear,28724076
17176,2001,AZ,Other Biomass,38948
17177,2001,AZ,Petroleum,314206
17178,2001,AZ,Pumped Storage,276294
17179,2001,AZ,Solar Thermal and Photovoltaic,489
17201,2001,CA,Total,198596075
17202,2001,CA,Coal,2232851
17203,2001,CA,Geothermal,12181294
17204,2001,CA,Hydroelectric Conventional,25541776
17205,2001,CA,Natural Gas,111932271
17206,2001,CA,Nuclear,33219520
17207,2001,CA,Other,204338
17208,2001,CA,Other Biomass,2082536
17209,2001,CA,Other Gases,1130499
17210,2001,CA,Petroleum,3054893
17211,2001,CA,Pumped Storage,-349689
17212,2001,CA,Solar Thermal and Photovoltaic,542271
17213,2001,CA,Wind,3499738
17214,2001,CA,Wood and Wood Derived Fuels,3323777
17258,2001,CO,Total,46876002
17259,2001,CO,Coal,35951028
17260,2001,CO,Hydroelectric Conventional,1494697
17261,2001,CO,Natural Gas,9391787
17262,2001,CO,Other,0
17263,2001,CO,Other Biomass,64203
17264,2001,CO,Petroleum,176229
17265,2001,CO,Pumped Storage,-250582
